element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
C,1,"=""39010.606""","=""1.2e+05""","=""2.7e-02""",D+,"=""10.40552565""","=""10.72334742""","=""2s2.2p.(2P*<1/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""39192.72""","=""5.9e+04""","=""1.4e-02""",C,"=""10.083115460""","=""10.3994604""","=""2s2.2p.4p""","=""3P""","=""1""","=""2s2.2p.5s""","=""1P*""","=""1""",,
C,1,"=""39352.528""","=""1.60e+06""","=""4.8e-01""",B,"=""10.40812917""","=""10.72318948""","=""2s2.2p.4d""","=""1F*""","=""3""","=""2s2.2p.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",,
C,1,"=""39474.98""","=""6.3e+03""","=""8.8e-04""",C,"=""10.085377438""","=""10.3994604""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.5s""","=""1P*""","=""1""",,
C,1,"=""39572.950""","=""5.6e+04""","=""1.85e-02""",B,"=""9.708910751""","=""10.022216175""","=""2s2.2p.3d""","=""3D*""","=""2""","=""2s2.2p.4p""","=""3D""","=""3""",,
C,1,"=""39643.178""","=""4.7e+05""","=""1.4e-01""",D+,"=""10.40812917""","=""10.72087957""","=""2s2.2p.4d""","=""1F*""","=""3""","=""2s2.2p.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",,
C,1,"=""39739.9594""","=""2.20e+05""","=""5.2e-02""",B,"=""9.710227435""","=""10.022216175""","=""2s2.2p.3d""","=""3D*""","=""3""","=""2s2.2p.4p""","=""3D""","=""3""",,
C,1,"=""39804.765""","=""2.03e+06""","=""8.0e-01""",B,"=""10.083115460""","=""10.39459625""","=""2s2.2p.4p""","=""3P""","=""1""","=""2s2.2p.4d""","=""3D*""","=""2""",,
C,1,"=""39854.877""","=""1.43e+06""","=""1.02e+00""",B,"=""10.08128590""","=""10.39237505""","=""2s2.2p.4p""","=""3P""","=""0""","=""2s2.2p.4d""","=""3D*""","=""1""",,
C,1,"=""39875.966""","=""3.5e+04""","=""1.40e-02""",B,"=""9.70715841""","=""10.018083033""","=""2s2.2p.3d""","=""3D*""","=""1""","=""2s2.2p.4p""","=""3D""","=""2""",,
C,1,"=""39886.269""","=""3.7e+06""","=""1.15e+00""",B,"=""10.404712177""","=""10.71555649""","=""2s2.2p.(2P*<1/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p.(2P*<1/2>).5g""","=""2[7/2]*""","=""4""",,
C,1,"=""39886.280""","=""1.8e+05""","=""4.3e-02""",D+,"=""10.404712177""","=""10.71555641""","=""2s2.2p.(2P*<1/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""39888.038""","=""3.6e+06""","=""1.19e+00""",B,"=""10.40472588""","=""10.71555641""","=""2s2.2p.(2P*<1/2>).4f""","=""2[5/2]""","=""2""","=""2s2.2p.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""39923.106""","=""2.25e+06""","=""7.5e-01""",B,"=""10.085377438""","=""10.39593494""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.4d""","=""3D*""","=""3""",,
C,1,"=""39945.551""","=""4.5e+05""","=""1.1e-01""",D+,"=""10.41296443""","=""10.72334742""","=""2s2.2p.(2P*<3/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""39949.861""","=""4.5e+05""","=""1.1e-01""",D+,"=""10.41299796""","=""10.72334747""","=""2s2.2p.(2P*<3/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""",,
C,1,"=""39949.868""","=""1.7e+04""","=""3.1e-03""",D,"=""10.41299796""","=""10.72334742""","=""2s2.2p.(2P*<3/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""39983.500""","=""3.7e+06""","=""1.15e+00""",B,"=""10.40552565""","=""10.71561406""","=""2s2.2p.(2P*<1/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p.(2P*<1/2>).5g""","=""2[9/2]*""","=""4""",,
C,1,"=""39986.696""","=""3.8e+06""","=""1.12e+00""",B,"=""10.405550385""","=""10.71561401""","=""2s2.2p.(2P*<1/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p.(2P*<1/2>).5g""","=""2[9/2]*""","=""5""",,
C,1,"=""39990.935""","=""1.0e+05""","=""2.3e-02""",D+,"=""10.40552565""","=""10.71555641""","=""2s2.2p.(2P*<1/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""39994.115""","=""1.0e+05""","=""2.5e-02""",D+,"=""10.405550385""","=""10.71555649""","=""2s2.2p.(2P*<1/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p.(2P*<1/2>).5g""","=""2[7/2]*""","=""4""",,
C,1,"=""40010.097""","=""3.4e+06""","=""1.06e+00""",B,"=""10.41296443""","=""10.72284670""","=""2s2.2p.(2P*<3/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""",,
C,1,"=""40014.400""","=""3.5e+06""","=""1.03e+00""",B,"=""10.41299796""","=""10.72284691""","=""2s2.2p.(2P*<3/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""",,
C,1,"=""40090.656""","=""8.1e+05""","=""1.96e-01""",B,"=""10.083115460""","=""10.39237505""","=""2s2.2p.4p""","=""3P""","=""1""","=""2s2.2p.4d""","=""3D*""","=""1""",,
C,1,"=""40095.942""","=""3.1e+05""","=""7.4e-02""",B,"=""10.085377438""","=""10.39459625""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.4d""","=""3D*""","=""2""",,
C,1,"=""40101.977""","=""1.31e+05""","=""3.2e-02""",B,"=""9.708910751""","=""10.018083033""","=""2s2.2p.3d""","=""3D*""","=""2""","=""2s2.2p.4p""","=""3D""","=""2""",,
C,1,"=""40177.802""","=""1.26e+05""","=""3.0e-02""",B,"=""9.70715841""","=""10.01574721""","=""2s2.2p.3d""","=""3D*""","=""1""","=""2s2.2p.4p""","=""3D""","=""1""",,
C,1,"=""40239.102""","=""4.6e+05""","=""1.1e-01""",D+,"=""10.416318591""","=""10.72443729""","=""2s2.2p.(2P*<3/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""",,
C,1,"=""40239.115""","=""3.2e+04""","=""6.e-03""",D,"=""10.416318591""","=""10.72443720""","=""2s2.2p.(2P*<3/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",,
C,1,"=""40241.638""","=""4.6e+05""","=""1.1e-01""",D+,"=""10.41633791""","=""10.72443720""","=""2s2.2p.(2P*<3/2>).4f""","=""2[5/2]""","=""2""","=""2s2.2p.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",,
C,1,"=""40273.4916""","=""2.2e+01""","=""3.8e-06""",C,"=""9.710227435""","=""10.018083033""","=""2s2.2p.3d""","=""3D*""","=""3""","=""2s2.2p.4p""","=""3D""","=""2""",,
C,1,"=""40339.234""","=""4.2e+06""","=""1.22e+00""",B,"=""10.416641283""","=""10.72399516""","=""2s2.2p.(2P*<3/2>).4f""","=""2[9/2]""","=""5""","=""2s2.2p.(2P*<3/2>).5g""","=""2[11/2]*""","=""6""",,
C,1,"=""40345.749""","=""4.2e+06""","=""1.24e+00""",B,"=""10.41669049""","=""10.72399473""","=""2s2.2p.(2P*<3/2>).4f""","=""2[9/2]""","=""4""","=""2s2.2p.(2P*<3/2>).5g""","=""2[11/2]*""","=""5""",,
C,1,"=""40381.933""","=""3.3e+06""","=""1.04e+00""",B,"=""10.416318591""","=""10.72334747""","=""2s2.2p.(2P*<3/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""",,
C,1,"=""40381.940""","=""1.6e+05""","=""3.9e-02""",D+,"=""10.416318591""","=""10.72334742""","=""2s2.2p.(2P*<3/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""40384.481""","=""3.1e+06""","=""1.07e+00""",B,"=""10.41633791""","=""10.72334742""","=""2s2.2p.(2P*<3/2>).4f""","=""2[5/2]""","=""2""","=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""40386.046""","=""2.9e+04""","=""4.2e-03""",B,"=""10.085377438""","=""10.39237505""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.4d""","=""3D*""","=""1""",,
C,1,"=""40407.258""","=""4.7e+03""","=""6.9e-04""",B,"=""9.708910751""","=""10.01574721""","=""2s2.2p.3d""","=""3D*""","=""2""","=""2s2.2p.4p""","=""3D""","=""1""",,
C,1,"=""40490.503""","=""3.4e+05""","=""8.e-02""",D+,"=""10.416641283""","=""10.72284691""","=""2s2.2p.(2P*<3/2>).4f""","=""2[9/2]""","=""5""","=""2s2.2p.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""",,
C,1,"=""40497.038""","=""3.4e+05""","=""8.e-02""",D+,"=""10.41669049""","=""10.72284670""","=""2s2.2p.(2P*<3/2>).4f""","=""2[9/2]""","=""4""","=""2s2.2p.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""",,
C,1,"=""40526.141""","=""2.7e+05""","=""8.e-02""",D+,"=""10.40812917""","=""10.71406552""","=""2s2.2p.4d""","=""1F*""","=""3""","=""2s2.2p.(2P*<1/2>).5f""","=""2[7/2]""","=""4""",,
C,1,"=""40541.54""","=""4.9e+05""","=""2.0e-01""",D+,"=""10.41865840""","=""10.7244786""","=""2s2.2p.4d""","=""1P*""","=""1""","=""2s2.2p.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",,
C,1,"=""40563.389""","=""3.0e+04""","=""1.21e-02""",C+,"=""10.083115460""","=""10.38877088""","=""2s2.2p.4p""","=""3P""","=""1""","=""2s2.2p.5s""","=""3P*""","=""2""",,
C,1,"=""40615.942""","=""3.2e+06""","=""1.33e+00""",B,"=""10.41917726""","=""10.72443720""","=""2s2.2p.(2P*<3/2>).4f""","=""2[3/2]""","=""1""","=""2s2.2p.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",,
C,1,"=""40617.800""","=""3.6e+06""","=""1.24e+00""",B,"=""10.41919132""","=""10.72443729""","=""2s2.2p.(2P*<3/2>).4f""","=""2[3/2]""","=""2""","=""2s2.2p.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""",,
C,1,"=""40617.813""","=""3.5e+05""","=""9.e-02""",D+,"=""10.41919132""","=""10.72443720""","=""2s2.2p.(2P*<3/2>).4f""","=""2[3/2]""","=""2""","=""2s2.2p.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",,
C,1,"=""40634.036""","=""1.5e+04""","=""6.0e-03""",C,"=""9.71295903""","=""10.018083033""","=""2s2.2p.4s""","=""1P*""","=""1""","=""2s2.2p.4p""","=""3D""","=""2""",,
C,1,"=""40666.894""","=""7.6e+02""","=""1.9e-04""",C,"=""9.833294423""","=""10.13817190""","=""2s2.2p.3d""","=""3P*""","=""2""","=""2s2.2p.4p""","=""1D""","=""2""",,
C,1,"=""40685.387""","=""2.6e+03""","=""1.9e-03""",C,"=""9.68378589""","=""9.98852478""","=""2s2.2p.4s""","=""3P*""","=""0""","=""2s2.2p.4p""","=""1P""","=""1""",,
C,1,"=""40798.648""","=""1.3e+03""","=""5.2e-04""",C,"=""9.83427899""","=""10.13817190""","=""2s2.2p.3d""","=""3P*""","=""1""","=""2s2.2p.4p""","=""1D""","=""2""",,
C,1,"=""40805.55""","=""7.e+05""","=""2.8e-01""",D+,"=""10.41865840""","=""10.7224999""","=""2s2.2p.4d""","=""1P*""","=""1""","=""2s2.2p.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",,
C,1,"=""40865.813""","=""4.6e+05""","=""1.16e-01""",C+,"=""10.085377438""","=""10.38877088""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.5s""","=""3P*""","=""2""",,
C,1,"=""40881.200""","=""4.8e+04""","=""1.2e-02""",C,"=""9.685245529""","=""9.98852478""","=""2s2.2p.4s""","=""3P*""","=""1""","=""2s2.2p.4p""","=""1P""","=""1""",,
C,1,"=""40947.503""","=""2.2e+03""","=""5.4e-04""",C,"=""9.71295903""","=""10.01574721""","=""2s2.2p.4s""","=""1P*""","=""1""","=""2s2.2p.4p""","=""3D""","=""1""",,
C,1,"=""40960.367""","=""1.09e+05""","=""8.2e-02""",C+,"=""10.08128590""","=""10.38397899""","=""2s2.2p.4p""","=""3P""","=""0""","=""2s2.2p.5s""","=""3P*""","=""1""",,
C,1,"=""40966.248""","=""4.4e+05""","=""1.4e-01""",D+,"=""10.41296443""","=""10.71561406""","=""2s2.2p.(2P*<3/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p.(2P*<1/2>).5g""","=""2[9/2]*""","=""4""",,
C,1,"=""40970.795""","=""4.6e+05""","=""1.4e-01""",C,"=""10.41299796""","=""10.71561401""","=""2s2.2p.(2P*<3/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p.(2P*<1/2>).5g""","=""2[9/2]*""","=""5""",,
C,1,"=""41209.447""","=""1.06e+05""","=""2.7e-02""",C+,"=""10.083115460""","=""10.38397899""","=""2s2.2p.4p""","=""3P""","=""1""","=""2s2.2p.5s""","=""3P*""","=""1""",,
C,1,"=""41294.641""","=""4.2e+04""","=""1.8e-02""",C,"=""10.083115460""","=""10.38335829""","=""2s2.2p.4p""","=""3P""","=""1""","=""2s2.2p.4d""","=""3F*""","=""2""",,
C,1,"=""41369.850""","=""1.0e+05""","=""3.7e-02""",C,"=""10.085377438""","=""10.385074438""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.4d""","=""3F*""","=""3""",,
C,1,"=""41420.120""","=""3.6e+05""","=""3.1e-02""",C+,"=""10.083115460""","=""10.38244873""","=""2s2.2p.4p""","=""3P""","=""1""","=""2s2.2p.5s""","=""3P*""","=""0""",,
C,1,"=""41433.320""","=""4.0e+05""","=""1.3e-01""",D+,"=""10.416318591""","=""10.71555649""","=""2s2.2p.(2P*<3/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p.(2P*<1/2>).5g""","=""2[7/2]*""","=""4""",,
C,1,"=""41436.008""","=""3.8e+05""","=""1.4e-01""",D+,"=""10.41633791""","=""10.71555641""","=""2s2.2p.(2P*<3/2>).4f""","=""2[5/2]""","=""2""","=""2s2.2p.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""",,
C,1,"=""41521.619""","=""1.9e+05""","=""2.9e-02""",C+,"=""10.085377438""","=""10.38397899""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.5s""","=""3P*""","=""1""",,
C,1,"=""41608.110""","=""2.0e+04""","=""5.2e-03""",C,"=""10.085377438""","=""10.38335829""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.4d""","=""3F*""","=""2""",,
C,1,"=""41970.29""","=""9.1e+05""","=""4.0e-01""",C,"=""10.42906912""","=""10.7244786""","=""2s2.2p.4d""","=""3P*""","=""1""","=""2s2.2p.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",,
C,1,"=""42022.63""","=""1.5e+05""","=""3.9e-02""",D+,"=""10.42745839""","=""10.7224999""","=""2s2.2p.4d""","=""3P*""","=""2""","=""2s2.2p.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",,
C,1,"=""42024.772""","=""1.3e+06""","=""4.7e-01""",C,"=""10.42745839""","=""10.72248485""","=""2s2.2p.4d""","=""3P*""","=""2""","=""2s2.2p.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",,
C,1,"=""42064.58""","=""1.0e+06""","=""8.e-01""",D+,"=""10.42970278""","=""10.7244500""","=""2s2.2p.4d""","=""3P*""","=""0""","=""2s2.2p.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",,
C,1,"=""42127.106""","=""3.7e+03""","=""9.8e-04""",C,"=""9.76143658""","=""10.055746371""","=""2s2.2p.3d""","=""1P*""","=""1""","=""2s2.2p.4p""","=""3S""","=""1""",,
C,1,"=""42304.870""","=""2.7e+03""","=""4.3e-04""",C,"=""9.69545167""","=""9.98852478""","=""2s2.2p.3d""","=""3F*""","=""2""","=""2s2.2p.4p""","=""1P""","=""1""",,
C,1,"=""42621.307""","=""7.4e+03""","=""1.2e-03""",C,"=""10.13817190""","=""10.42906912""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""3P*""","=""1""",,
C,1,"=""42858.620""","=""3.4e+03""","=""9.3e-04""",C,"=""10.13817190""","=""10.42745839""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""3P*""","=""2""",,
C,1,"=""44021.014""","=""3.0e+03""","=""6.2e-04""",C,"=""9.73643528""","=""10.018083033""","=""2s2.2p.3d""","=""1F*""","=""3""","=""2s2.2p.4p""","=""3D""","=""2""",,
C,1,"=""44065.037""","=""2.3e+04""","=""6.7e-03""",C,"=""9.70715841""","=""9.98852478""","=""2s2.2p.3d""","=""3D*""","=""1""","=""2s2.2p.4p""","=""1P""","=""1""",,
C,1,"=""44203.267""","=""2.23e+05""","=""3.9e-02""",B+,"=""10.13817190""","=""10.41865840""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""1P*""","=""1""",,
C,1,"=""44992.601""","=""7.4e+05""","=""2.2e-01""",C+,"=""9.71295903""","=""9.98852478""","=""2s2.2p.4s""","=""1P*""","=""1""","=""2s2.2p.4p""","=""1P""","=""1""",,
C,3,"=""45420.5""","=""8.18e+05""","=""3.54e-01""",B,"=""42.980156""","=""43.253126""","=""1s2.2s.5d""","=""1D""","=""2""","=""1s2.2s.5f""","=""1F*""","=""3""",,
C,3,"=""45595.5""","=""1.76e+06""","=""9.14e-01""",B,"=""43.996788""","=""44.268711""","=""1s2.2s.6s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""2""",,
C,3,"=""45617.5""","=""1.76e+06""","=""5.49e-01""",B,"=""43.996788""","=""44.268579""","=""1s2.2s.6s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""1""",,
C,3,"=""45634.0""","=""1.75e+06""","=""1.82e-01""",B,"=""43.996788""","=""44.268481""","=""1s2.2s.6s""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""0""",,
C,1,"=""45927.342""","=""2.34e+06""","=""1.04e+00""",B+,"=""10.13817190""","=""10.40812917""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""1F*""","=""3""",,
C,1,"=""46435.343""","=""5.3e+02""","=""1.7e-04""",C,"=""10.085377438""","=""10.35238138""","=""2s2.2p.4p""","=""3P""","=""2""","=""2s2.2p.4d""","=""1D*""","=""2""",,
C,2,"=""46441""","=""2.44e+06""","=""9.84e-01""",B,"=""23.264631""","=""23.531603""","=""2s2.7f""","=""2F*""","=""7/2""","=""2s2.8g""","=""2G""","=""9/2""",,
C,2,"=""46441""","=""2.35e+06""","=""1.01e+00""",B,"=""23.264628""","=""23.531602""","=""2s2.7f""","=""2F*""","=""5/2""","=""2s2.8g""","=""2G""","=""7/2""",,
C,2,"=""46441""","=""8.70e+04""","=""2.81e-02""",B,"=""23.264631""","=""23.531602""","=""2s2.7f""","=""2F*""","=""7/2""","=""2s2.8g""","=""2G""","=""7/2""",,
C,1,"=""47451.07""","=""1.56e+06""","=""3.16e-01""",B+,"=""10.13817190""","=""10.3994604""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.5s""","=""1P*""","=""1""",,
C,2,"=""47749""","=""1.2e+03""","=""4.0e-04""",D+,"=""[23.271946]""","=""23.531603""","=""2s2.7h""","=""2H*""","=""9/2""","=""2s2.8g""","=""2G""","=""9/2""",,
C,2,"=""47749""","=""6.45e+04""","=""1.76e-02""",B,"=""[23.271946]""","=""23.531602""","=""2s2.7h""","=""2H*""","=""9/2""","=""2s2.8g""","=""2G""","=""7/2""",,
C,2,"=""47749""","=""6.33e+04""","=""1.80e-02""",B,"=""[23.271946]""","=""23.531603""","=""2s2.7h""","=""2H*""","=""11/2""","=""2s2.8g""","=""2G""","=""9/2""",,
C,1,"=""48100.069""","=""1.4e+04""","=""6.6e-03""",C,"=""10.13817190""","=""10.39593494""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""3D*""","=""3""",,
C,1,"=""48351.179""","=""4.8e+02""","=""1.7e-04""",C,"=""10.13817190""","=""10.39459625""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""3D*""","=""2""",,
C,1,"=""48753.054""","=""1.2e+04""","=""4.1e-03""",C,"=""9.76143658""","=""10.01574721""","=""2s2.2p.3d""","=""1P*""","=""1""","=""2s2.2p.4p""","=""3D""","=""1""",,
C,1,"=""48773.666""","=""8.2e+04""","=""1.7e-02""",C,"=""10.13817190""","=""10.39237505""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""3D*""","=""1""",,
C,1,"=""49183.876""","=""4.9e+05""","=""1.78e-01""",B,"=""9.833294423""","=""10.085377438""","=""2s2.2p.3d""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3P""","=""2""",,
C,1,"=""49376.729""","=""1.47e+05""","=""9.0e-02""",B,"=""9.83427899""","=""10.085377438""","=""2s2.2p.3d""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3P""","=""2""",,
C,4,"=""49383""","=""1.53e+05""","=""1.12e-01""",A,"=""50.62412""","=""50.87519""","=""1s2.4p""","=""2P*""","=""1/2""","=""1s2.4d""","=""2D""","=""3/2""",,
C,1,"=""49475.140""","=""4.3e+02""","=""1.6e-04""",C,"=""10.13817190""","=""10.38877088""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.5s""","=""3P*""","=""2""",,
C,4,"=""49606""","=""1.81e+05""","=""1.00e-01""",A,"=""50.62575""","=""50.87569""","=""1s2.4p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""5/2""",,
C,1,"=""49629.207""","=""2.13e+05""","=""4.7e-02""",B,"=""9.833294423""","=""10.083115460""","=""2s2.2p.3d""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3P""","=""1""",,
C,4,"=""49704""","=""3.00e+04""","=""1.11e-02""",A,"=""50.62575""","=""50.87519""","=""1s2.4p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""3/2""",,
C,1,"=""49825.574""","=""1.77e+05""","=""6.6e-02""",B,"=""9.83427899""","=""10.083115460""","=""2s2.2p.3d""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3P""","=""1""",,
C,1,"=""49934.524""","=""2.03e+05""","=""2.28e-01""",B,"=""9.83482192""","=""10.083115460""","=""2s2.2p.3d""","=""3P*""","=""0""","=""2s2.2p.4p""","=""3P""","=""1""",,
C,4,"=""50128""","=""9.00e+05""","=""6.78e-01""",B,"=""58.12181""","=""58.36914""","=""1s2.6s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""3/2""",,
C,1,"=""50194.627""","=""5.7e+05""","=""7.2e-02""",B,"=""9.83427899""","=""10.08128590""","=""2s2.2p.3d""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3P""","=""0""",,
C,1,"=""50215.846""","=""2.7e+04""","=""1.4e-02""",C,"=""10.13817190""","=""10.385074438""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""3F*""","=""3""",,
C,4,"=""50226""","=""8.94e+05""","=""3.38e-01""",B,"=""58.12181""","=""58.36866""","=""1s2.6s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""1/2""",,
C,1,"=""50439.634""","=""3.7e+04""","=""8.5e-03""",C,"=""10.13817190""","=""10.38397899""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.5s""","=""3P*""","=""1""",,
C,1,"=""50567.325""","=""3.3e+03""","=""1.2e-03""",C,"=""10.13817190""","=""10.38335829""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""3F*""","=""2""",,
C,2,"=""51366""","=""6.79e+05""","=""5.38e-01""",B+,"=""21.492405""","=""21.733778""","=""2s2.5s""","=""2S""","=""1/2""","=""2s2.5p""","=""2P*""","=""3/2""",,
C,2,"=""51562""","=""8.64e+05""","=""3.44e-01""",B,"=""21.492405""","=""21.732863""","=""2s2.5s""","=""2S""","=""1/2""","=""2s2.5p""","=""2P*""","=""1/2""",,
C,1,"=""52569.43""","=""1.38e+05""","=""5.7e-02""",C+,"=""10.35238138""","=""10.5882298""","=""2s2.2p.4d""","=""1D*""","=""2""","=""2s2.2p.5p""","=""1D""","=""2""",,
C,1,"=""53639.586""","=""1.2e+04""","=""1.5e-02""",C,"=""10.19792602""","=""10.42906912""","=""2s2.2p.4p""","=""1S""","=""0""","=""2s2.2p.4d""","=""3P*""","=""1""",,
C,5,"=""54538""","=""3.438e+04""","=""9.151e-03""",AA,"=""(354.29174)""","=""(354.51908)""","=""1s.3d""","=""1D""","=""2""","=""1s.3p""","=""1P*""","=""1""",,
C,3,"=""54424.7""","=""3.24e+05""","=""4.80e-02""",B,"=""42.558572""","=""42.786380""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2p.(2P*).3p""","=""1S""","=""0""",,
C,1,"=""54597.375""","=""5.4e+05""","=""2.4e-01""",C+,"=""9.76143658""","=""9.98852478""","=""2s2.2p.3d""","=""1P*""","=""1""","=""2s2.2p.4p""","=""1P""","=""1""",,
C,3,"=""55300.9""","=""7.05e+04""","=""5.39e-02""",B,"=""39.973026""","=""40.197226""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2s.4d""","=""1D""","=""2""",,
C,1,"=""55735.272""","=""1.28e+05""","=""3.6e-02""",B,"=""9.833294423""","=""10.055746371""","=""2s2.2p.3d""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3S""","=""1""",,
C,1,"=""55983.052""","=""4.5e+04""","=""2.13e-02""",B,"=""9.83427899""","=""10.055746371""","=""2s2.2p.3d""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3S""","=""1""",,
C,1,"=""56120.632""","=""1.13e+04""","=""1.60e-02""",B,"=""9.83482192""","=""10.055746371""","=""2s2.2p.3d""","=""3P*""","=""0""","=""2s2.2p.4p""","=""3S""","=""1""",,
C,1,"=""56169.466""","=""2.7e+05""","=""3.8e-01""",B,"=""10.19792602""","=""10.41865840""","=""2s2.2p.4p""","=""1S""","=""0""","=""2s2.2p.4d""","=""1P*""","=""1""",,
C,2,"=""57841""","=""1.44e+06""","=""1.45e+00""",B+,"=""22.473900""","=""22.688255""","=""2s2.6s""","=""2S""","=""1/2""","=""2s2.6p""","=""2P*""","=""3/2""",,
C,2,"=""57848""","=""1.44e+06""","=""7.25e-01""",B+,"=""22.473900""","=""22.688229""","=""2s2.6s""","=""2S""","=""1/2""","=""2s2.6p""","=""2P*""","=""1/2""",,
C,1,"=""57879.883""","=""3.08e+05""","=""1.55e-01""",B+,"=""10.13817190""","=""10.35238138""","=""2s2.2p.4p""","=""1D""","=""2""","=""2s2.2p.4d""","=""1D*""","=""2""",,
