element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
He,1,"=""3617.8337939""","=""8.2983e+00""","=""8.1417e-08""",AAA,"=""[20.615774823]""","=""[24.042803412125]""","=""1s.2s""","=""1S""","=""0""","=""1s.5d""","=""1D""","=""2""",E2,
He,1,"=""3635.2666910""","=""7.2396e+04""","=""8.6059e-05""",AAA,"=""[20.96408688908]""","=""[24.374681185743]""","=""1s.2p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""1""",,
He,1,"=""3635.2669954""","=""6.5151e+05""","=""1.2908e-03""",AAA,"=""[20.96408688908]""","=""[24.374680900214]""","=""1s.2p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""2""",,
He,1,"=""3635.2670169""","=""2.6063e+06""","=""7.2291e-03""",AAA,"=""[20.96408688908]""","=""[24.374680880069]""","=""1s.2p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""3""",,
He,1,"=""3635.2767908""","=""1.0859e+06""","=""2.1514e-03""",AAA,"=""[20.96409636464]""","=""[24.374681185743]""","=""1s.2p""","=""3P*""","=""1""","=""1s.8d""","=""3D""","=""1""",,
He,1,"=""3635.2770952""","=""1.9546e+06""","=""6.4541e-03""",AAA,"=""[20.96409636464]""","=""[24.374680900214]""","=""1s.2p""","=""3P*""","=""1""","=""1s.8d""","=""3D""","=""2""",,
He,1,"=""3635.4073509""","=""1.4479e+06""","=""8.6064e-03""",AAA,"=""[20.96421885051]""","=""[24.374681185743]""","=""1s.2p""","=""3P*""","=""0""","=""1s.8d""","=""3D""","=""1""",,
He,1,"=""3653.0220420""","=""5.4136e+05""","=""6.4983e-04""",AAA,"=""[20.96408688908]""","=""[24.3581041440]""","=""1s.2p""","=""3P*""","=""2""","=""1s.8s""","=""3S""","=""1""",,
He,1,"=""3653.0322407""","=""3.2481e+05""","=""6.4982e-04""",AAA,"=""[20.96409636464]""","=""[24.3581041440]""","=""1s.2p""","=""3P*""","=""1""","=""1s.8s""","=""3S""","=""1""",,
He,1,"=""3653.1640792""","=""1.0827e+05""","=""6.4987e-04""",AAA,"=""[20.96421885051]""","=""[24.3581041440]""","=""1s.2p""","=""3P*""","=""0""","=""1s.8s""","=""3S""","=""1""",,
He,1,"=""3706.0494993""","=""1.0980e+05""","=""1.3565e-04""",AAA,"=""[20.96408688908]""","=""[24.309541353601]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""1""",,
He,1,"=""3706.0499718""","=""9.8814e+05""","=""2.0347e-03""",AAA,"=""[20.96408688908]""","=""[24.309540927161]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""2""",,
He,1,"=""3706.0500048""","=""3.9529e+06""","=""1.1395e-02""",AAA,"=""[20.96408688908]""","=""[24.309540897300]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""3""",,
He,1,"=""3706.0599963""","=""1.6470e+06""","=""3.3914e-03""",AAA,"=""[20.96409636464]""","=""[24.309541353601]""","=""1s.2p""","=""3P*""","=""1""","=""1s.7d""","=""3D""","=""1""",,
He,1,"=""3706.0604687""","=""2.9644e+06""","=""1.0173e-02""",AAA,"=""[20.96409636464]""","=""[24.309540927161]""","=""1s.2p""","=""3P*""","=""1""","=""1s.7d""","=""3D""","=""2""",,
He,1,"=""3706.1956902""","=""2.1961e+06""","=""1.3567e-02""",AAA,"=""[20.96421885051]""","=""[24.309541353601]""","=""1s.2p""","=""3P*""","=""0""","=""1s.7d""","=""3D""","=""1""",,
He,1,"=""3733.9249221""","=""8.2750e+05""","=""1.0378e-03""",AAA,"=""[20.96408688908]""","=""[24.2845660369]""","=""1s.2p""","=""3P*""","=""2""","=""1s.7s""","=""3S""","=""1""",,
He,1,"=""3733.9355775""","=""4.9650e+05""","=""1.0378e-03""",AAA,"=""[20.96409636464]""","=""[24.2845660369]""","=""1s.2p""","=""3P*""","=""1""","=""1s.7s""","=""3S""","=""1""",,
He,1,"=""3734.0733205""","=""1.6550e+05""","=""1.0379e-03""",AAA,"=""[20.96421885051]""","=""[24.2845660369]""","=""1s.2p""","=""3P*""","=""0""","=""1s.7s""","=""3S""","=""1""",,
He,1,"=""3820.6859344""","=""1.7876e+05""","=""2.3473e-04""",AAA,"=""[20.96408688908]""","=""[24.209163835045]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""1""",,
He,1,"=""3820.6867323""","=""1.6087e+06""","=""3.5206e-03""",AAA,"=""[20.96408688908]""","=""[24.209163157329]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""3820.6867875""","=""6.4353e+06""","=""1.9717e-02""",AAA,"=""[20.96408688908]""","=""[24.209163110443]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""3820.6970907""","=""2.6814e+06""","=""5.8682e-03""",AAA,"=""[20.96409636464]""","=""[24.209163835045]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""1""",,
He,1,"=""3820.6978886""","=""4.8261e+06""","=""1.7603e-02""",AAA,"=""[20.96409636464]""","=""[24.209163157329]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""3820.8413093""","=""3.5752e+06""","=""2.3474e-02""",AAA,"=""[20.96421885051]""","=""[24.209163835045]""","=""1s.2p""","=""3P*""","=""0""","=""1s.6d""","=""3D""","=""1""",,
He,1,"=""3834.6362972""","=""9.6470e+05""","=""3.5444e-03""",AAA,"=""[21.2180227112]""","=""[24.4512941044573]""","=""1s.2p""","=""1P*""","=""1""","=""1s.10d""","=""1D""","=""2""",,
He,1,"=""3839.1888931""","=""3.7425e+05""","=""2.7566e-04""",AAA,"=""[21.2180227112]""","=""[24.44746001910]""","=""1s.2p""","=""1P*""","=""1""","=""1s.10s""","=""1S""","=""0""",,
He,1,"=""3868.5687530""","=""1.3592e+06""","=""1.8298e-03""",AAA,"=""[20.96408688908]""","=""[24.1689982232]""","=""1s.2p""","=""3P*""","=""2""","=""1s.6s""","=""3S""","=""1""",,
He,1,"=""3868.5801907""","=""8.1551e+05""","=""1.8297e-03""",AAA,"=""[20.96409636464]""","=""[24.1689982232]""","=""1s.2p""","=""3P*""","=""1""","=""1s.6s""","=""3S""","=""1""",,
He,1,"=""3868.7280469""","=""2.7184e+05""","=""1.8299e-03""",AAA,"=""[20.96421885051]""","=""[24.1689982232]""","=""1s.2p""","=""3P*""","=""0""","=""1s.6s""","=""3S""","=""1""",,
He,1,"=""3872.8839394""","=""1.3386e+06""","=""5.0168e-03""",AAA,"=""[21.2180227112]""","=""[24.419363117280]""","=""1s.2p""","=""1P*""","=""1""","=""1s.9d""","=""1D""","=""2""",,
He,1,"=""3879.2760543""","=""5.1753e+05""","=""3.8920e-04""",AAA,"=""[21.2180227112]""","=""[24.41408807749]""","=""1s.2p""","=""1P*""","=""1""","=""1s.9s""","=""1S""","=""0""",,
He,1,"=""3889.7065567""","=""9.4746e+06""","=""7.1636e-03""",AAA,"=""[19.819614525]""","=""[23.0071094335]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""0""",,
He,1,"=""3889.7475124""","=""9.4746e+06""","=""2.1491e-02""",AAA,"=""[19.819614525]""","=""[23.0070758719]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""1""",,
He,1,"=""3889.7508392""","=""9.4746e+06""","=""3.5819e-02""",AAA,"=""[19.819614525]""","=""[23.00707314571]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""2""",,
He,1,"=""3927.6561856""","=""1.9371e+06""","=""7.4666e-03""",AAA,"=""[21.2180227112]""","=""[24.374719544511]""","=""1s.2p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",,
He,1,"=""3937.0594734""","=""7.4475e+05""","=""5.7689e-04""",AAA,"=""[21.2180227112]""","=""[24.3671800778]""","=""1s.2p""","=""1P*""","=""1""","=""1s.8s""","=""1S""","=""0""",,
He,1,"=""3965.8505891""","=""6.9507e+06""","=""4.9168e-02""",AAA,"=""[20.615774823]""","=""[23.74207006880]""","=""1s.2s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",,
He,1,"=""3973.1391155""","=""2.2842e+01""","=""2.7029e-07""",AAA,"=""[20.615774823]""","=""[23.73633503536]""","=""1s.2s""","=""1S""","=""0""","=""1s.4d""","=""1D""","=""2""",E2,
He,1,"=""4010.3899037""","=""2.9612e+06""","=""1.1900e-02""",AAA,"=""[21.2180227112]""","=""[24.309597381304]""","=""1s.2p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",,
He,1,"=""4025.1170307""","=""1.1281e+06""","=""9.1336e-04""",AAA,"=""[21.2180227112]""","=""[24.2982859057]""","=""1s.2p""","=""1P*""","=""1""","=""1s.7s""","=""1S""","=""0""",,
He,1,"=""4027.3221796""","=""3.2224e+05""","=""4.7013e-04""",AAA,"=""[20.96408688908]""","=""[24.042663494166]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",,
He,1,"=""4027.3237136""","=""2.8999e+06""","=""7.0514e-03""",AAA,"=""[20.96408688908]""","=""[24.042662321526]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",,
He,1,"=""4027.3238176""","=""1.1601e+07""","=""3.9492e-02""",AAA,"=""[20.96408688908]""","=""[24.042662242088]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",,
He,1,"=""4027.3345754""","=""4.8336e+06""","=""1.1753e-02""",AAA,"=""[20.96409636464]""","=""[24.042663494166]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",,
He,1,"=""4027.3361094""","=""8.6997e+06""","=""3.5257e-02""",AAA,"=""[20.96409636464]""","=""[24.042662321526]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",,
He,1,"=""4027.4948159""","=""6.4448e+06""","=""4.7017e-02""",AAA,"=""[20.96421885051]""","=""[24.042663494166]""","=""1s.2p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",,
He,1,"=""4121.9733416""","=""2.4738e+06""","=""3.7808e-03""",AAA,"=""[20.96408688908]""","=""[23.9719714182]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",,
He,1,"=""4121.9863268""","=""1.4843e+06""","=""3.7809e-03""",AAA,"=""[20.96409636464]""","=""[23.9719714182]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",,
He,1,"=""4122.1541880""","=""4.9476e+05""","=""3.7811e-03""",AAA,"=""[20.96421885051]""","=""[23.9719714182]""","=""1s.2p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",,
He,1,"=""4142.5001117""","=""3.069e+00""","=""7.896e-09""",AA,"=""[21.2180227112]""","=""[24.21100267716]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6p""","=""1P*""","=""1""",E2,
He,1,"=""4144.9276502""","=""4.8812e+06""","=""2.0954e-02""",AAA,"=""[21.2180227112]""","=""[24.209249793955]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""4170.1467142""","=""1.8298e+06""","=""1.5902e-03""",AAA,"=""[21.2180227112]""","=""[24.1911602752]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6s""","=""1S""","=""0""",,
He,1,"=""4384.5100921""","=""5.317e+00""","=""1.532e-08""",AA,"=""[21.2180227112]""","=""[24.04580040653]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5p""","=""1P*""","=""1""",E2,
He,1,"=""4389.1619053""","=""8.9889e+06""","=""4.3269e-02""",AAA,"=""[21.2180227112]""","=""[24.042803412125]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",,
He,1,"=""4438.7992687""","=""3.2689e+06""","=""3.2186e-03""",AAA,"=""[21.2180227112]""","=""[24.0112149898]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",,
He,1,"=""4472.7251598""","=""6.8275e+05""","=""1.2286e-03""",AAA,"=""[20.96408688908]""","=""[23.73609263507]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""1""",,
He,1,"=""4472.7288647""","=""6.1440e+06""","=""1.8427e-02""",AAA,"=""[20.96408688908]""","=""[23.73609033897]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""2""",,
He,1,"=""4472.7291049""","=""2.4579e+07""","=""1.0320e-01""",AAA,"=""[20.96408688908]""","=""[23.73609019010]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",,
He,1,"=""4472.7404490""","=""1.0241e+07""","=""3.0715e-02""",AAA,"=""[20.96409636464]""","=""[23.73609263507]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""1""",,
He,1,"=""4472.7441539""","=""1.8432e+07""","=""9.2135e-02""",AAA,"=""[20.96409636464]""","=""[23.73609033897]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""2""",,
He,1,"=""4472.9380942""","=""1.3655e+07""","=""1.2287e-01""",AAA,"=""[20.96421885051]""","=""[23.73609263507]""","=""1s.2p""","=""3P*""","=""0""","=""1s.4d""","=""3D""","=""1""",,
He,2,"=""4686.6881681""","=""9.3899e+07""","=""6.1841e-01""",AA,"=""(48.37129745992)""","=""(51.0167518615)""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",,
He,2,"=""4686.7185522""","=""4.9070e+07""","=""3.2317e-01""",AA,"=""(48.3713147616)""","=""(51.01675201265)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",,
He,2,"=""4686.8357619""","=""9.7968e+06""","=""3.2263e-02""",AA,"=""(48.37129745992)""","=""(51.01666855319)""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",,
He,2,"=""4686.8793756""","=""4.9080e+07""","=""1.6163e-01""",AA,"=""(48.3713147616)""","=""(51.01666123838)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",,
He,2,"=""4687.0152546""","=""2.0605e+08""","=""1.0179e+00""",AA,"=""(48.371512275660)""","=""(51.0167820625)""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",,
He,2,"=""4687.0157852""","=""1.1268e+08""","=""5.5666e-01""",AA,"=""(48.37151262966)""","=""(51.0167821170)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",,
He,2,"=""4687.06849891""","=""5.5646e+05""","=""1.8327e-03""",AA,"=""(48.371512275660)""","=""(51.01675201265)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",,
He,2,"=""4687.0693939""","=""1.8780e+07""","=""6.1853e-02""",AA,"=""(48.37151262966)""","=""(51.0167518615)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",,
He,2,"=""4687.1155240""","=""2.2076e+08""","=""9.6946e-01""",AA,"=""(48.371583992058)""","=""(51.0167971898)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",,
He,2,"=""4687.1423286""","=""1.4717e+07""","=""4.8472e-02""",AA,"=""(48.371583992058)""","=""(51.0167820625)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",,
He,2,"=""4687.19557578""","=""5.0091e+06""","=""1.0999e-02""",AA,"=""(48.371583992058)""","=""(51.01675201265)""","=""3d""","=""2D""","=""5/2""","=""4p""","=""2P*""","=""3/2""",,
He,2,"=""4687.2170117""","=""1.9602e+07""","=""3.2281e-02""",AA,"=""(48.37151262966)""","=""(51.01666855319)""","=""3p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",,
He,2,"=""4687.22934627""","=""5.5680e+06""","=""9.1698e-03""",AA,"=""(48.371512275660)""","=""(51.01666123838)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""1/2""",,
He,1,"=""4714.457842""","=""5.2894e+06""","=""1.0575e-02""",AAA,"=""[20.96408688908]""","=""[23.593958713]""","=""1s.2p""","=""3P*""","=""2""","=""1s.4s""","=""3S""","=""1""",,
He,1,"=""4714.474829""","=""3.1736e+06""","=""1.0575e-02""",AAA,"=""[20.96409636464]""","=""[23.593958713]""","=""1s.2p""","=""3P*""","=""1""","=""1s.4s""","=""3S""","=""1""",,
He,1,"=""4714.694416""","=""1.0579e+06""","=""1.0576e-02""",AAA,"=""[20.96421885051]""","=""[23.593958713]""","=""1s.2p""","=""3P*""","=""0""","=""1s.4s""","=""3S""","=""1""",,
He,1,"=""4912.1185488""","=""1.028e+01""","=""3.719e-08""",AA,"=""[21.2180227112]""","=""[23.74207006880]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4p""","=""1P*""","=""1""",E2,
He,1,"=""4921.9864135""","=""6.235e+01""","=""5.284e-07""",AA,"=""[21.2180227112]""","=""[23.737009722091]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4f""","=""1F*""","=""3""",E2,
He,1,"=""4923.3050740""","=""1.9863e+07""","=""1.2030e-01""",AAA,"=""[21.2180227112]""","=""[23.73633503536]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",,
He,1,"=""5017.0769515""","=""1.3372e+07""","=""1.5138e-01""",AAA,"=""[20.615774823]""","=""[23.08701852960]""","=""1s.2s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",,
He,1,"=""5043.4934585""","=""1.022e+02""","=""1.949e-06""",AA,"=""[20.615774823]""","=""[23.07407479777]""","=""1s.2s""","=""1S""","=""0""","=""1s.3d""","=""1D""","=""2""",E2,
He,1,"=""5049.146038""","=""6.7712e+06""","=""8.6265e-03""",AAA,"=""[21.2180227112]""","=""[23.673570590]""","=""1s.2p""","=""1P*""","=""1""","=""1s.4s""","=""1S""","=""0""",,
He,1,"=""5876.0620344""","=""4.310e+03""","=""2.231e-05""",AA,"=""[20.96408688908]""","=""[23.07407479777]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""1D""","=""2""",,
He,1,"=""5876.0884228""","=""1.232e+04""","=""1.063e-04""",AA,"=""[20.96409636464]""","=""[23.07407479777]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""1D""","=""2""",,
He,1,"=""5877.2271752""","=""1.9641e+06""","=""6.1026e-03""",AAA,"=""[20.96408688908]""","=""[23.07365649967]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""1""",,
He,1,"=""5877.2424420""","=""1.7673e+07""","=""9.1520e-02""",AAA,"=""[20.96408688908]""","=""[23.07365101981]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""2""",,
He,1,"=""5877.2433092""","=""7.0708e+07""","=""5.1263e-01""",AAA,"=""[20.96408688908]""","=""[23.07365070854]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""3""",,
He,1,"=""5877.2535741""","=""2.9462e+07""","=""1.5257e-01""",AAA,"=""[20.96409636464]""","=""[23.07365649967]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""1""",,
He,1,"=""5877.2688410""","=""5.3019e+07""","=""4.5760e-01""",AAA,"=""[20.96409636464]""","=""[23.07365101981]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""2""",,
He,1,"=""5877.5948406""","=""3.9282e+07""","=""6.1034e-01""",AAA,"=""[20.96421885051]""","=""[23.07365649967]""","=""1s.2p""","=""3P*""","=""0""","=""1s.3d""","=""3D""","=""1""",,
He,2,"=""6561.5807799""","=""1.1504e+07""","=""1.4851e-01""",AA,"=""(51.01666123838)""","=""(52.9062089342)""","=""4p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",,
He,2,"=""6561.6060225""","=""7.1341e+06""","=""9.2097e-02""",AA,"=""(51.01666855319)""","=""(52.90620897983)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",,
He,2,"=""6561.6664814""","=""1.9121e+06""","=""1.2343e-02""",AA,"=""(51.01666123838)""","=""(52.90618425490)""","=""4p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",,
He,2,"=""6561.6994224""","=""7.1354e+06""","=""4.6058e-02""",AA,"=""(51.01666855319)""","=""(52.90618208394)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",,
He,2,"=""6561.864414""","=""1.9232e+07""","=""1.8622e-01""",AA,"=""(51.0167518615)""","=""(52.9062178825)""","=""4d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",,
He,2,"=""6561.8648815""","=""1.3805e+07""","=""1.3367e-01""",AA,"=""(51.01675201265)""","=""(52.9062178988)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",,
He,2,"=""6561.895331""","=""1.5078e+05""","=""9.7334e-04""",AA,"=""(51.0167518615)""","=""(52.90620897983)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",,
He,2,"=""6561.8960148""","=""2.3008e+06""","=""1.4853e-02""",AA,"=""(51.01675201265)""","=""(52.9062089342)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",,
He,2,"=""6561.9537621""","=""2.1195e+07""","=""1.8243e-01""",AA,"=""(51.0167820625)""","=""(52.90622235614)""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",,
He,2,"=""6561.953922""","=""2.0606e+07""","=""1.7736e-01""",AA,"=""(51.0167821170)""","=""(52.9062223646)""","=""4d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",,
He,2,"=""6561.9692422""","=""1.6354e+04""","=""1.0558e-04""",AA,"=""(51.0167820625)""","=""(52.9062178988)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",,
He,2,"=""6561.969488""","=""1.3737e+06""","=""8.8677e-03""",AA,"=""(51.0167821170)""","=""(52.9062178825)""","=""4d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",,
He,2,"=""6561.9817245""","=""3.8255e+06""","=""1.2348e-02""",AA,"=""(51.01675201265)""","=""(52.90618425490)""","=""4p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",,
He,2,"=""6561.988739""","=""1.5085e+06""","=""4.8691e-03""",AA,"=""(51.0167518615)""","=""(52.90618208394)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",,
He,2,"=""6561.9969591""","=""2.1979e+07""","=""1.7736e-01""",AA,"=""(51.0167971898)""","=""(52.90622504544)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",,
He,2,"=""6562.0003765""","=""3.4351e+05""","=""1.4784e-03""",AA,"=""(51.0167820625)""","=""(52.9062089342)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",,
He,2,"=""6562.000407""","=""1.3572e+06""","=""5.8408e-03""",AA,"=""(51.0167821170)""","=""(52.90620897983)""","=""4d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",,
He,2,"=""6562.0062991""","=""7.8497e+05""","=""5.0674e-03""",AA,"=""(51.0167971898)""","=""(52.90622235614)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",,
He,2,"=""6562.0217794""","=""3.2712e+05""","=""1.5838e-03""",AA,"=""(51.0167971898)""","=""(52.9062178988)""","=""4f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",,
He,1,"=""6633.733324""","=""2.3749e+01""","=""1.5668e-07""",AAA,"=""[21.2180227112]""","=""[23.08701852960]""","=""1s.2p""","=""1P*""","=""1""","=""1s.3p""","=""1P*""","=""1""",E2,
He,1,"=""6679.995639""","=""6.3705e+07""","=""7.1028e-01""",AAA,"=""[21.2180227112]""","=""[23.07407479777]""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""1D""","=""2""",,
He,1,"=""6681.521179""","=""1.510e+04""","=""1.684e-04""",AA,"=""[21.2180227112]""","=""[23.07365101981]""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""3D""","=""2""",,
He,1,"=""7067.12523""","=""1.5474e+07""","=""6.9518e-02""",AAA,"=""[20.96408688908]""","=""[22.718466419]""","=""1s.2p""","=""3P*""","=""2""","=""1s.3s""","=""3S""","=""1""",,
He,1,"=""7067.16340""","=""9.2844e+06""","=""6.9519e-02""",AAA,"=""[20.96409636464]""","=""[22.718466419]""","=""1s.2p""","=""3P*""","=""1""","=""1s.3s""","=""3S""","=""1""",,
He,1,"=""7067.65685""","=""3.0948e+06""","=""6.9528e-02""",AAA,"=""[20.96421885051]""","=""[22.718466419]""","=""1s.2p""","=""3P*""","=""0""","=""1s.3s""","=""3S""","=""1""",,
He,1,"=""7162.52940""","=""9.5686e+04""","=""2.4531e-04""",AAA,"=""[22.718466419]""","=""[24.44947779185]""","=""1s.3s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""0""",,
He,1,"=""7162.53284""","=""9.5686e+04""","=""7.3593e-04""",AAA,"=""[22.718466419]""","=""[24.44947695951]""","=""1s.3s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""1""",,
He,1,"=""7162.53312""","=""9.5686e+04""","=""1.2266e-03""",AAA,"=""[22.718466419]""","=""[24.44947689179]""","=""1s.3s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""2""",,
He,1,"=""7283.357121""","=""1.8299e+07""","=""4.8509e-02""",AAA,"=""[21.2180227112]""","=""[22.920317359]""","=""1s.2p""","=""1P*""","=""1""","=""1s.3s""","=""1S""","=""0""",,
He,1,"=""7300.04286""","=""1.2913e+05""","=""3.4389e-04""",AAA,"=""[22.718466419]""","=""[24.41687012452]""","=""1s.3s""","=""3S""","=""1""","=""1s.9p""","=""3P*""","=""0""",,
