element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
O,6,"=""129.78496""","=""2.43e+10""","=""1.23e-01""",A,"=""11.94895""","=""107.47943""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4d""","=""2D""","=""3/2""",,
O,6,"=""129.87091""","=""2.91e+10""","=""1.10e-01""",A,"=""12.01483""","=""107.48209""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""5/2""",,
O,6,"=""129.87452""","=""4.85e+09""","=""1.23e-02""",A,"=""12.01483""","=""107.47943""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""3/2""",,
O,5,"=""131.73660""","=""3.08e+09""","=""2.40e-02""",B,"=""10.15958""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.6d""","=""3D""","=""1""",,
O,5,"=""131.76022""","=""4.16e+09""","=""1.80e-02""",B,"=""10.17645""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""2""",,
O,5,"=""131.76022""","=""2.31e+09""","=""6.01e-03""",C+,"=""10.17645""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""1""",,
O,5,"=""131.81297""","=""5.54e+09""","=""2.02e-02""",B,"=""10.21448""","=""104.27517""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""3""",,
O,5,"=""131.81349""","=""1.38e+09""","=""3.59e-03""",C+,"=""10.21448""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""2""",,
O,5,"=""131.81349""","=""1.54e+08""","=""2.41e-04""",D,"=""10.21448""","=""104.27480""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""1""",,
O,6,"=""132.2190""","=""2.18e+09""","=""5.71e-03""",B+,"=""11.94895""","=""105.7208""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4s""","=""2S""","=""1/2""",,
O,6,"=""132.3119""","=""4.34e+09""","=""5.70e-03""",B+,"=""12.01483""","=""105.7208""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4s""","=""2S""","=""1/2""",,
O,7,"=""132.7434""","=""2.505e+09""","=""1.986e-02""",AA,"=""(568.632762)""","=""(662.0341)""","=""1s.2p""","=""3P*""","=""0""","=""1s.3s""","=""3S""","=""1""",,
O,7,"=""132.7538""","=""7.512e+09""","=""1.985e-02""",AA,"=""(568.640052)""","=""(662.0341)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3s""","=""3S""","=""1""",,
O,5,"=""132.79094""","=""1.66e+09""","=""7.31e-03""",C+,"=""10.17645""","=""103.54441""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""2""",,
O,5,"=""132.79692""","=""2.22e+09""","=""1.76e-02""",C+,"=""10.15958""","=""103.52333""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""1""",,
O,5,"=""132.82093""","=""1.66e+09""","=""4.39e-03""",C+,"=""10.17645""","=""103.52333""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""1""",,
O,5,"=""132.84505""","=""4.98e+09""","=""1.32e-02""",B,"=""10.21448""","=""103.54441""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""2""",,
O,5,"=""132.84510""","=""6.65e+09""","=""5.86e-03""",C+,"=""10.17645""","=""103.50635""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""0""",,
O,7,"=""132.8511""","=""1.249e+10""","=""1.984e-02""",AA,"=""(568.708437)""","=""(662.0341)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3s""","=""3S""","=""1""",,
O,5,"=""132.87506""","=""2.77e+09""","=""4.40e-03""",C+,"=""10.21448""","=""103.52333""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).4p""","=""3P""","=""1""",,
O,5,"=""133.3103""","=""8.33e+08""","=""6.66e-03""",C,"=""10.15958""","=""103.16378""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*<3/2>).4p""","=""3S""","=""1""",,
O,5,"=""133.3345""","=""2.50e+09""","=""6.66e-03""",C+,"=""10.17645""","=""103.16378""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).4p""","=""3S""","=""1""",,
O,5,"=""133.3891""","=""4.16e+09""","=""6.66e-03""",B,"=""10.21448""","=""103.16378""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).4p""","=""3S""","=""1""",,
O,5,"=""133.5205""","=""4.74e+09""","=""1.77e-02""",B,"=""10.21448""","=""103.07228""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).4p""","=""3D""","=""3""",,
O,5,"=""133.5202""","=""3.56e+09""","=""1.59e-02""",B,"=""10.17645""","=""103.03446""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<1/2>).4p""","=""3D""","=""2""",,
O,5,"=""133.5248""","=""2.64e+09""","=""2.12e-02""",C+,"=""10.15958""","=""103.01438""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*<1/2>).4p""","=""3D""","=""1""",,
O,5,"=""133.5491""","=""1.98e+09""","=""5.29e-03""",C+,"=""10.17645""","=""103.01438""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<1/2>).4p""","=""3D""","=""1""",,
O,5,"=""133.5749""","=""1.18e+09""","=""3.16e-03""",C+,"=""10.21448""","=""103.03446""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<1/2>).4p""","=""3D""","=""2""",,
O,5,"=""133.6038""","=""1.32e+08""","=""2.12e-04""",C,"=""10.21448""","=""103.01438""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<1/2>).4p""","=""3D""","=""1""",,
O,5,"=""135.1749""","=""3.69e+09""","=""1.01e-02""",B,"=""19.68841""","=""111.40972""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.(2P*<1/2>).5p""","=""1P""","=""1""",,
O,5,"=""135.52324""","=""9.42e+09""","=""7.78e-02""",B,"=""0.00000""","=""91.48556""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.4p""","=""1P*""","=""1""",,
O,7,"=""135.8228""","=""1.523e+11""","=""7.020e-01""",AA,"=""(573.9610626)""","=""(665.2449)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""1D""","=""2""",,
O,7,"=""137.5401""","=""2.008e+10""","=""1.897e-02""",AA,"=""(573.9610626)""","=""(664.1051)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3s""","=""1S""","=""0""",,
O,5,"=""138.0255""","=""6.25e+09""","=""5.36e-02""",B,"=""10.15958""","=""99.98661""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.5d""","=""3D""","=""1""",,
O,5,"=""138.0510""","=""8.44e+09""","=""4.02e-02""",B,"=""10.17645""","=""99.98686""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""2""",,
O,5,"=""138.0514""","=""4.69e+09""","=""1.34e-02""",B,"=""10.17645""","=""99.98661""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""1""",,
O,5,"=""138.1089""","=""1.12e+10""","=""4.48e-02""",B,"=""10.21448""","=""99.98723""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""3""",,
O,5,"=""138.1095""","=""2.81e+09""","=""8.04e-03""",B,"=""10.21448""","=""99.98686""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""2""",,
O,5,"=""138.1099""","=""3.12e+08""","=""5.35e-04""",C,"=""10.21448""","=""99.98661""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""1""",,
O,5,"=""139.02890""","=""5.13e+09""","=""4.46e-02""",B,"=""0.00000""","=""89.17872""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.(2P*<3/2>).3d""","=""1P*""","=""1""",,
O,5,"=""140.0308""","=""3.66e+08""","=""3.23e-03""",C,"=""10.15958""","=""98.70022""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.5s""","=""3S""","=""1""",,
O,5,"=""140.0575""","=""1.10e+09""","=""3.23e-03""",C+,"=""10.17645""","=""98.70022""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5s""","=""3S""","=""1""",,
O,5,"=""140.1177""","=""1.83e+09""","=""3.23e-03""",C+,"=""10.21448""","=""98.70022""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5s""","=""3S""","=""1""",,
O,5,"=""142.1219""","=""2.64e+09""","=""1.33e-02""",B,"=""19.68841""","=""106.92633""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.7d""","=""1D""","=""2""",,
O,5,"=""144.8090""","=""1.08e+10""","=""5.66e-02""",B,"=""26.48528""","=""112.10440""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*<3/2>).5d""","=""3D*""","=""2""",,
O,5,"=""144.8091""","=""7.97e+09""","=""7.52e-02""",B,"=""26.46598""","=""112.08506""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.(2P*<3/2>).5d""","=""3D*""","=""1""",,
O,5,"=""144.8371""","=""1.43e+10""","=""6.30e-02""",B,"=""26.51861""","=""112.12114""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*<3/2>).5d""","=""3D*""","=""3""",,
O,5,"=""144.8417""","=""5.97e+09""","=""1.88e-02""",B,"=""26.48528""","=""112.08506""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*<3/2>).5d""","=""3D*""","=""1""",,
O,5,"=""144.8654""","=""3.58e+09""","=""1.13e-02""",B,"=""26.51861""","=""112.10440""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*<3/2>).5d""","=""3D*""","=""2""",,
O,5,"=""144.8981""","=""3.98e+08""","=""7.52e-04""",C,"=""26.51861""","=""112.08506""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*<3/2>).5d""","=""3D*""","=""1""",,
O,5,"=""146.3509""","=""4.01e+09""","=""2.15e-02""",B,"=""19.68841""","=""104.40548""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.6d""","=""1D""","=""2""",,
O,5,"=""147.2630""","=""9.52e+09""","=""5.16e-02""",B,"=""19.68841""","=""103.88078""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.(2P*<3/2>).4p""","=""1D""","=""2""",,
O,5,"=""149.0380""","=""4.76e+09""","=""1.59e-02""",B,"=""28.72979""","=""111.91942""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.(2P*<1/2>).5d""","=""1D*""","=""2""",,
O,5,"=""149.0759""","=""7.28e+09""","=""2.43e-02""",B,"=""19.68841""","=""102.85692""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.(2P*<1/2>).4p""","=""1P""","=""1""",,
O,6,"=""150.08935""","=""2.62e+10""","=""1.77e-01""",A,"=""0.000000""","=""82.60693""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",,
O,6,"=""150.12463""","=""2.62e+10""","=""8.85e-02""",A,"=""0.000000""","=""82.58751""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",,
O,5,"=""151.4470""","=""1.26e+10""","=""1.30e-01""",B,"=""10.15958""","=""92.02596""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4d""","=""3D""","=""1""",,
O,5,"=""151.4772""","=""1.70e+10""","=""9.75e-02""",B,"=""10.17645""","=""92.02654""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""2""",,
O,5,"=""151.4782""","=""9.47e+09""","=""3.26e-02""",B,"=""10.17645""","=""92.02596""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""1""",,
O,5,"=""151.5465""","=""2.27e+10""","=""1.09e-01""",B,"=""10.21448""","=""92.02710""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""3""",,
O,5,"=""151.5476""","=""5.67e+09""","=""1.95e-02""",B,"=""10.21448""","=""92.02654""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""2""",,
O,5,"=""151.5487""","=""6.30e+08""","=""1.30e-03""",C+,"=""10.21448""","=""92.02596""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""1""",,
O,5,"=""153.9516""","=""7.75e+09""","=""4.59e-02""",B,"=""19.68841""","=""100.22291""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.5d""","=""1D""","=""2""",,
O,5,"=""156.1189""","=""3.65e+08""","=""4.00e-03""",C,"=""10.15958""","=""89.57610""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4s""","=""3S""","=""1""",,
O,5,"=""156.1521""","=""1.09e+09""","=""3.98e-03""",C+,"=""10.17645""","=""89.57610""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4s""","=""3S""","=""1""",,
O,5,"=""156.2269""","=""1.82e+09""","=""4.00e-03""",B,"=""10.21448""","=""89.57610""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4s""","=""3S""","=""1""",,
O,5,"=""158.7918""","=""4.67e+09""","=""5.30e-02""",B,"=""26.46598""","=""104.54571""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.(2P*<3/2>).4d""","=""3P*""","=""1""",,
O,5,"=""158.8179""","=""1.40e+10""","=""1.76e-02""",B,"=""26.48528""","=""104.55216""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*<3/2>).4d""","=""3P*""","=""0""",,
O,5,"=""158.8311""","=""3.50e+09""","=""1.32e-02""",B,"=""26.48528""","=""104.54571""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*<3/2>).4d""","=""3P*""","=""1""",,
O,5,"=""158.8581""","=""3.50e+09""","=""2.21e-02""",B,"=""26.48528""","=""104.53244""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*<3/2>).4d""","=""3P*""","=""2""",,
O,5,"=""158.8989""","=""5.83e+09""","=""1.32e-02""",B,"=""26.51861""","=""104.54571""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*<3/2>).4d""","=""3P*""","=""1""",,
O,5,"=""158.9259""","=""1.05e+10""","=""3.98e-02""",B,"=""26.51861""","=""104.53244""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*<3/2>).4d""","=""3P*""","=""2""",,
O,5,"=""159.3271""","=""1.66e+10""","=""1.90e-01""",B,"=""26.46598""","=""104.28336""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.(2P*<3/2>).4d""","=""3D*""","=""1""",,
O,5,"=""159.3430""","=""2.24e+10""","=""1.42e-01""",B,"=""26.48528""","=""104.29489""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*<3/2>).4d""","=""3D*""","=""2""",,
O,5,"=""159.3667""","=""1.25e+10""","=""4.76e-02""",B,"=""26.48528""","=""104.28336""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*<3/2>).4d""","=""3D*""","=""1""",,
O,5,"=""159.3801""","=""2.99e+10""","=""1.59e-01""",B,"=""26.51861""","=""104.31014""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*<3/2>).4d""","=""3D*""","=""3""",,
O,5,"=""159.4113""","=""7.46e+09""","=""2.84e-02""",B,"=""26.51861""","=""104.29489""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*<3/2>).4d""","=""3D*""","=""2""",,
O,5,"=""159.4350""","=""8.29e+08""","=""1.90e-03""",C+,"=""26.51861""","=""104.28336""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*<3/2>).4d""","=""3D*""","=""1""",,
O,5,"=""160.0623""","=""5.09e+08""","=""3.26e-03""",C+,"=""26.48528""","=""103.94525""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2s.6p""","=""3P*""","=""2""",,
O,5,"=""160.1312""","=""1.53e+09""","=""5.88e-03""",B,"=""26.51861""","=""103.94525""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2s.6p""","=""3P*""","=""2""",,
O,5,"=""162.4921""","=""2.62e+10""","=""1.45e-01""",B,"=""28.72979""","=""105.03148""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.(2P*<3/2>).4d""","=""1F*""","=""3""",,
O,5,"=""164.1766""","=""8.35e+09""","=""4.72e-02""",B,"=""28.72979""","=""104.24858""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.6f""","=""1F*""","=""3""",,
O,5,"=""164.5739""","=""3.14e+09""","=""2.12e-02""",B,"=""10.17645""","=""85.51296""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).3p""","=""3P""","=""2""",,
O,5,"=""164.5887""","=""4.10e+09""","=""5.00e-02""",B,"=""10.15958""","=""85.48930""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*<3/2>).3p""","=""3P""","=""1""",,
O,5,"=""164.6256""","=""3.06e+09""","=""1.24e-02""",B,"=""10.17645""","=""85.48930""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).3p""","=""3P""","=""1""",,
O,5,"=""164.6565""","=""1.29e+10""","=""1.75e-02""",B,"=""10.17645""","=""85.47514""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<1/2>).3p""","=""3P""","=""0""",,
O,5,"=""164.6570""","=""9.77e+09""","=""3.97e-02""",B,"=""10.21448""","=""85.51296""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).3p""","=""3P""","=""2""",,
O,5,"=""164.7087""","=""5.76e+09""","=""1.41e-02""",B,"=""10.21448""","=""85.48930""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).3p""","=""3P""","=""1""",,
O,5,"=""164.9861""","=""1.02e+10""","=""4.16e-02""",B,"=""28.72979""","=""103.87805""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.(2P*<1/2>).4d""","=""1D*""","=""2""",,
O,5,"=""166.1128""","=""1.82e+09""","=""2.26e-02""",B,"=""10.15958""","=""84.79811""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*<3/2>).3p""","=""3S""","=""1""",,
O,5,"=""166.1504""","=""5.22e+09""","=""2.16e-02""",B,"=""10.17645""","=""84.79811""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).3p""","=""3S""","=""1""",,
O,5,"=""166.2351""","=""7.97e+09""","=""1.98e-02""",B,"=""10.21448""","=""84.79811""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).3p""","=""3S""","=""1""",,
O,5,"=""167.9883""","=""7.46e+09""","=""4.42e-02""",B,"=""10.21448""","=""84.01975""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).3p""","=""3D""","=""3""",,
O,5,"=""167.9910""","=""5.66e+09""","=""3.99e-02""",B,"=""10.17645""","=""83.98051""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<1/2>).3p""","=""3D""","=""2""",,
O,5,"=""168.0084""","=""4.19e+09""","=""5.32e-02""",B,"=""10.15958""","=""83.95599""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*<1/2>).3p""","=""3D""","=""1""",,
O,5,"=""168.0469""","=""3.04e+09""","=""1.29e-02""",B,"=""10.17645""","=""83.95599""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*<1/2>).3p""","=""3D""","=""1""",,
O,5,"=""168.0776""","=""1.79e+09""","=""7.58e-03""",B,"=""10.21448""","=""83.98051""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<1/2>).3p""","=""3D""","=""2""",,
O,5,"=""168.1335""","=""1.95e+08""","=""4.96e-04""",C,"=""10.21448""","=""83.95599""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*<1/2>).3p""","=""3D""","=""1""",,
O,5,"=""168.7591""","=""4.36e+09""","=""1.12e-02""",B,"=""28.72979""","=""102.19794""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.(2P*<3/2>).4s""","=""1P*""","=""1""",,
O,4,"=""169.472""","=""6.80e+08""","=""2.93e-03""",C+,"=""0.00000""","=""73.1592""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2S""","=""1/2""",,
O,4,"=""169.583""","=""1.36e+09""","=""2.93e-03""",C+,"=""0.04785""","=""73.1592""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2S""","=""1/2""",,
O,5,"=""170.2194""","=""1.59e+10""","=""1.15e-01""",B,"=""19.68841""","=""92.52630""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.4d""","=""1D""","=""2""",,
O,8,"=""170.6862174""","=""6.4248e+09""","=""5.6123e-02""",AA,"=""(774.5790180)""","=""(847.21768819)""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",,
O,8,"=""170.692558""","=""3.9132e+09""","=""3.4186e-02""",AA,"=""(774.5817281)""","=""(847.21770014)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",,
O,8,"=""170.7016002""","=""6.9423e+08""","=""3.0328e-03""",AA,"=""(774.5790180)""","=""(847.21114235)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",,
O,8,"=""170.708771""","=""3.9217e+09""","=""1.7133e-02""",AA,"=""(774.5817281)""","=""(847.21080161)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",,
O,8,"=""170.81041209""","=""8.2187e+09""","=""5.3924e-02""",AA,"=""(774.634125370)""","=""(847.21998060)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",,
O,8,"=""170.8106204""","=""7.7010e+09""","=""5.0527e-02""",AA,"=""(774.6342180)""","=""(847.21998475)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",,
O,8,"=""170.81577867""","=""3.2105e+07""","=""1.4044e-04""",AA,"=""(774.634125370)""","=""(847.21770014)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",,
O,8,"=""170.8160249""","=""1.2833e+09""","=""5.6137e-03""",AA,"=""(774.6342180)""","=""(847.21768819)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",,
O,8,"=""170.8314311""","=""1.3966e+09""","=""3.0551e-03""",AA,"=""(774.6342180)""","=""(847.21114235)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",,
O,8,"=""170.8320150""","=""3.2411e+08""","=""7.0901e-04""",AA,"=""(774.634125370)""","=""(847.21080161)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",,
O,8,"=""170.85095244""","=""8.7989e+09""","=""5.1341e-02""",AA,"=""(774.652496814)""","=""(847.22112852)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",,
O,8,"=""170.85365507""","=""5.8621e+08""","=""2.5654e-03""",AA,"=""(774.652496814)""","=""(847.21998060)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",,
O,8,"=""170.85902436""","=""2.8977e+08""","=""8.4546e-04""",AA,"=""(774.652496814)""","=""(847.21770014)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",,
O,4,"=""171.074""","=""4.11e+09""","=""3.61e-02""",B,"=""0.00000""","=""72.4738""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
O,4,"=""171.123""","=""4.93e+09""","=""3.25e-02""",B,"=""0.04785""","=""72.5011""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",,
O,4,"=""171.187""","=""8.21e+08""","=""3.61e-03""",C+,"=""0.04785""","=""72.4738""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
O,5,"=""172.1689""","=""2.94e+10""","=""3.92e-01""",B,"=""0.00000""","=""72.01311""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.3p""","=""1P*""","=""1""",,
O,6,"=""172.9353""","=""7.33e+10""","=""6.57e-01""",A,"=""11.94895""","=""83.64293""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",,
O,6,"=""173.0790""","=""8.78e+10""","=""5.91e-01""",A,"=""12.01483""","=""83.64926""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""5/2""",,
O,6,"=""173.0944""","=""1.46e+10""","=""6.56e-02""",A,"=""12.01483""","=""83.64293""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""3/2""",,
O,5,"=""173.2516""","=""8.05e+06""","=""5.07e-05""",D,"=""28.72979""","=""100.29290""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.5f""","=""1F*""","=""3""",,
O,4,"=""173.800""","=""7.63e+08""","=""6.91e-03""",C+,"=""0.00000""","=""71.3374""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",,
O,4,"=""173.852""","=""3.05e+09""","=""1.38e-02""",B,"=""0.00000""","=""71.3160""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",,
O,4,"=""173.916""","=""3.81e+09""","=""1.73e-02""",B,"=""0.04785""","=""71.3374""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",,
O,4,"=""173.969""","=""1.52e+09""","=""3.45e-03""",C+,"=""0.04785""","=""71.3160""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",,
O,4,"=""174.1042""","=""3.17e+09""","=""2.88e-02""",B,"=""0.00000""","=""71.21264""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",,
O,4,"=""174.2212""","=""3.79e+09""","=""2.59e-02""",B,"=""0.04785""","=""71.21264""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",,
O,4,"=""174.2212""","=""6.32e+08""","=""2.88e-03""",C+,"=""0.04785""","=""71.21264""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",,
